bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr10	132168841	1812541984	132609109	440268	415760	0.467489194106
chr10	132609109	1812982252	133047235	438126	415760	0.48102262586
chr10	133047235	1813420378	133540604	493369	415761	0.474517897016
chr10	133540604	1813913747	134047408	506804	415760	0.514952769781
chr10	134047408	1814420551	134496273	448865	415760	0.546105073675
chr10	134496273	1814869416	134951600	455327	415760	0.57147594701
chr10	134951600	1815324743	135534747	583147	415760	0.522157491883
chr11	0	1815907890	669568	669568	416292	0.533839483307
chr11	669568	1816577458	1138827	469259	416292	0.57573626561
chr11	1138827	1817046717	1658404	519577	416292	0.569749860513
chr11	1658404	1817566294	2113852	455448	416293	0.550026457408
chr11	2113852	1818021742	2560542	446690	416292	0.549442455747
chr11	2560542	1818468432	2994157	433615	416292	0.525577930704
chr11	2994157	1818902047	3666920	672763	416292	0.488218751301
chr11	3666920	1819574810	4155919	488999	416293	0.433378323108
chr11	4155919	1820063809	4737532	581613	416292	0.410426846672
chr11	4737532	1820645422	5186039	448507	416292	0.367750408019
chr11	5186039	1821093929	5664359	478320	416293	0.393470075535
chr11	5664359	1821572249	6130998	466639	416292	0.3842962455
chr11	6130998	1822038888	6594667	463669	416292	0.442014795005
chr11	6594667	1822502557	7058617	463950	416292	0.399964651439
chr11	7058617	1822966507	7511544	452927	416293	0.390812667797
chr11	7511544	1823419434	7990609	479065	416292	0.414362530424
chr11	7990609	1823898499	8439007	448398	416292	0.467443058526
chr11	8439007	1824346897	8902606	463599	416293	0.425368852459
chr11	8902606	1824810496	9394512	491906	416292	0.439082997396
chr11	9394512	1825302402	9888964	494452	416292	0.42100664775
chr11	9888964	1825796854	10373458	484494	416292	0.386505536693
chr11	10373458	1826281348	10822345	448887	416293	0.438973641532
chr11	10822345	1826730235	11273782	451437	416292	0.420319069285
chr11	11273782	1827181672	11702862	429080	416292	0.459183697251
chr11	11702862	1827610752	12153527	450665	416292	0.416492480018
chr11	12153527	1828061417	12597037	443510	416293	0.444627078021
chr11	12597037	1828504927	13037525	440488	416292	0.418534855581
chr11	13037525	1828945415	13482358	444833	416292	0.414406272902
chr11	13482358	1829390248	13977643	495285	416293	0.399478281235
chr11	13977643	1829885533	14441176	463533	416292	0.416571384192
chr11	14441176	1830349066	14944734	503558	416292	0.385162413938
chr11	14944734	1830852624	15389948	445214	416292	0.414386307739
chr11	15389948	1831297838	15819194	429246	416293	0.410118183703
chr11	15819194	1831727084	16252924	433730	416292	0.389697761977
chr11	16252924	1832160814	16718144	465220	416292	0.359766648539
chr11	16718144	1832626034	17192815	474671	416293	0.434742306266
chr11	17192815	1833100705	17653169	460354	416292	0.462471353629
chr11	17653169	1833561059	18085947	432778	416292	0.444977690692
chr11	18085947	1833993837	18583093	497146	416292	0.417184454497
chr11	18583093	1834490983	19081087	497994	416293	0.430313557365
chr11	19081087	1834988977	19528711	447624	416292	0.425872102765
chr11	19528711	1835436601	19972620	443909	416292	0.447052330427
chr11	19972620	1835880510	20419379	446759	416293	0.422692273256
chr11	20419379	1836327269	20882093	462714	416292	0.404354732395
chr11	20882093	1836789983	21328570	446477	416292	0.385042488096
chr11	21328570	1837236460	21775545	446975	416292	0.365460337915
chr11	21775545	1837683435	22233339	457794	416293	0.367743203836
chr11	22233339	1838141229	22687277	453938	416292	0.363046576743
chr11	22687277	1838595167	23144714	457437	416292	0.363257971572
chr11	23144714	1839052604	23612891	468177	416292	0.358545254155
chr11	23612891	1839520781	24064794	451903	416293	0.359589647359
chr11	24064794	1839972684	24523002	458208	416292	0.353148890572
chr11	24523002	1840430892	24969668	446666	416292	0.350784812847
chr11	24969668	1840877558	25434201	464533	416293	0.34842013717
chr11	25434201	1841342091	25911122	476921	416292	0.355823384117
chr11	25911122	1841819012	26363651	452529	416292	0.359096634477
chr11	26363651	1842271541	26810256	446605	416292	0.36375910758
chr11	26810256	1842718146	27276748	466492	416293	0.383377671262
chr11	27276748	1843184638	27738519	461771	416292	0.393568687577
chr11	27738519	1843646409	28182202	443683	416292	0.383042886379
chr11	28182202	1844090092	28650764	468562	416293	0.371821932163
chr11	28650764	1844558654	29102335	451571	416292	0.364872046983
chr11	29102335	1845010225	29553700	451365	416292	0.361861549164
chr11	29553700	1845461590	30010745	457045	416292	0.371358681621
chr11	30010745	1845918635	30464202	453457	416293	0.386134989349
chr11	30464202	1846372092	30899018	434816	416292	0.385734688386
chr11	30899018	1846806908	31347767	448749	416292	0.361637883008
chr11	31347767	1847255657	31814627	466860	416293	0.35950743369
chr11	31814627	1847722517	32258057	443430	416292	0.43639258419
chr11	32258057	1848165947	32732532	474475	416292	0.4150705199
chr11	32732532	1848640422	33217648	485116	416292	0.394131724924
chr11	33217648	1849125538	33685493	467845	416293	0.419137921453
chr11	33685493	1849593383	34146419	460926	416292	0.428254365659
chr11	34146419	1850054309	34597943	451524	416292	0.451890814462
chr11	34597943	1850505833	35054862	456919	416292	0.396443578745
chr11	35054862	1850962752	35495552	440690	416293	0.420083459839
chr11	35495552	1851403442	35957080	461528	416292	0.415934859998
chr11	35957080	1851864970	36400882	443802	416292	0.437649137117
chr11	36400882	1852308772	36863660	462778	416293	0.403888249035
chr11	36863660	1852771550	37310431	446771	416292	0.372865801796
chr11	37310431	1853218321	37760180	449749	416292	0.353289605336
chr11	37760180	1853668070	38205316	445136	416292	0.348402851257
chr11	38205316	1854113206	38654908	449592	416293	0.353092686052
chr11	38654908	1854562798	39113505	458597	416292	0.35130113956
chr11	39113505	1855021395	39584022	470517	416292	0.363378234201
chr11	39584022	1855491912	40075336	491314	416293	0.368881471154
chr11	40075336	1855983226	40520536	445200	416292	0.371479399193
chr11	40520536	1856428426	40978153	457617	416292	0.363139124772
chr11	40978153	1856886043	41417772	439619	416292	0.366243573996
chr11	41417772	1857325662	41877442	459670	416293	0.37002769372
chr11	41877442	1857785332	42325281	447839	416292	0.362776884602
chr11	42325281	1858233171	42792888	467607	416292	0.379540127628
chr11	42792888	1858700778	43272309	479421	416292	0.394587649294
chr11	43272309	1859180199	43733528	461219	416293	0.403221889771
chr11	43733528	1859641418	44185208	451680	416292	0.423706111171
chr11	44185208	1860093098	44631501	446293	416292	0.473602602769
chr11	44631501	1860539391	45075141	443640	416293	0.49480773869
chr11	45075141	1860983031	45516016	440875	416292	0.471733548662
chr11	45516016	1861423906	45965654	449638	416292	0.487840245174
chr11	45965654	1861873544	46425922	460268	416292	0.450677755834
chr11	46425922	1862333812	46912959	487037	416293	0.442807337415
chr11	46912959	1862820849	47404023	491064	416292	0.460753668048
chr11	47404023	1863311913	47911275	507252	416292	0.459691712025
chr11	47911275	1863819165	48420807	509532	416293	0.429412815264
chr11	48420807	1864328697	49157764	736957	416292	0.377552045028
chr11	49157764	1865065654	49921854	764090	416292	0.362072056862
chr11	49921854	1865829744	50515313	593459	416292	0.387844168099
chr11	50515313	1866423203	51490050	974737	416293	0.371085665336
chr11	51490050	1867397940	55273272	3783222	416292	0.372103983619
chr11	55273272	1871181162	55775756	502484	416292	0.364209876912
chr11	55775756	1871683646	56230639	454883	416293	0.353085621829
chr11	56230639	1872138529	56704268	473629	416292	0.372045689673
chr11	56704268	1872612158	57161629	457361	416292	0.435543398883
chr11	57161629	1873069519	57645164	483535	416292	0.464927120214
chr11	57645164	1873553054	58129014	483850	416293	0.39359224224
chr11	58129014	1874036904	58596448	467434	416292	0.380260357055
chr11	58596448	1874504338	59083060	486612	416292	0.409362265291
chr11	59083060	1874990950	59569277	486217	416292	0.410645019312
chr11	59569277	1875477167	60043786	474509	416293	0.387964426461
chr11	60043786	1875951676	60523230	479444	416292	0.396860953811
chr11	60523230	1876431120	61032526	509296	416292	0.497189262847
chr11	61032526	1876940416	61498015	465489	416293	0.5148187931
chr11	61498015	1877405905	61982493	484478	416292	0.500867942677
chr11	61982493	1877890383	62490984	508491	416292	0.47924844442
chr11	62490984	1878398874	63024506	533522	416292	0.450619748352
chr11	63024506	1878932396	63553469	528963	416293	0.424940071536
chr11	63553469	1879461359	64027757	474288	416292	0.546242902534
chr11	64027757	1879935647	64484006	456249	416292	0.527355616438
chr11	64484006	1880391896	64959410	475404	416293	0.5299670807
chr11	64959410	1880867300	65443263	483853	416292	0.524532193596
chr11	65443263	1881351153	65927474	484211	416292	0.496613053786
chr11	65927474	1881835364	66412808	485334	416292	0.50963149165
chr11	66412808	1882320698	66912121	499313	416293	0.494394308992
chr11	66912121	1882820011	67391853	479732	416292	0.513431429566
chr11	67391853	1883299743	68044917	653064	416292	0.482278180579
chr11	68044917	1883952807	68517488	472571	416293	0.480053833067
chr11	68517488	1884425378	68984062	466574	416292	0.51755237636
chr11	68984062	1884891952	69470303	486241	416292	0.508988130441
chr11	69470303	1885378193	69994782	524479	416292	0.514801466869
chr11	69994782	1885902672	70458694	463912	416293	0.501344002
chr11	70458694	1886366584	70910506	451812	416292	0.514619986587
chr11	70910506	1886818396	71500318	589812	416292	0.481476332329
chr11	71500318	1887408208	72037198	536880	416292	0.454188172053
chr11	72037198	1887945088	72487963	450765	416293	0.491858303421
chr11	72487963	1888395853	72959711	471748	416292	0.431318349376
chr11	72959711	1888867601	73421495	461784	416292	0.463397468519
chr11	73421495	1889329385	73911920	490425	416293	0.428166532769
chr11	73911920	1889819810	74383411	471491	416292	0.411818228093
chr11	74383411	1890291301	74861250	477839	416292	0.432546459066
chr11	74861250	1890769140	75315357	454107	416292	0.509916143296
chr11	75315357	1891223247	75778799	463442	416293	0.419417274616
chr11	75778799	1891686689	76231534	452735	416292	0.460031894967
chr11	76231534	1892139424	76697181	465647	416292	0.451085369206
chr11	76697181	1892605071	77150591	453410	416293	0.455436678863
chr11	77150591	1893058481	77666454	515863	416292	0.410278678101
chr11	77666454	1893574344	78139888	473434	416292	0.438831096138
chr11	78139888	1894047778	78594228	454340	416292	0.422141079057
chr11	78594228	1894502118	79031408	437180	416293	0.443576001702
chr11	79031408	1894939298	79468308	436900	416292	0.419012545176
chr11	79468308	1895376198	79911116	442808	416292	0.388095092918
chr11	79911116	1895819006	80362582	451466	416293	0.37631986391
chr11	80362582	1896270472	80808834	446252	416292	0.362231738498
chr11	80808834	1896716724	81253251	444417	416292	0.359852661233
chr11	81253251	1897161141	81693530	440279	416292	0.352455255746
chr11	81693530	1897601420	82153780	460250	416293	0.365322400169
chr11	82153780	1898061670	82606599	452819	416292	0.387264255112
chr11	82606599	1898514489	83076046	469447	416292	0.402898723607
chr11	83076046	1898983936	83539152	463106	416292	0.388527921193
chr11	83539152	1899447042	83992384	453232	416293	0.368470521785
chr11	83992384	1899900274	84430275	437891	416292	0.36506261818
chr11	84430275	1900338165	84880658	450383	416292	0.363227823369
chr11	84880658	1900788548	85367426	486768	416293	0.373756340276
chr11	85367426	1901275316	85828112	460686	416292	0.397990392609
chr11	85828112	1901736002	86291838	463726	416292	0.408949662193
chr11	86291838	1902199728	86778909	487071	416292	0.415152174627
chr11	86778909	1902686799	87247091	468182	416293	0.380496515252
chr11	87247091	1903154981	87772979	525888	416292	0.372855855042
chr11	87772979	1903680869	88231506	458527	416292	0.378860178659
chr11	88231506	1904139396	88751278	519772	416293	0.361109561289
chr11	88751278	1904659168	89350035	598757	416292	0.354353511769
chr11	89350035	1905257925	90191735	841700	416292	0.372964984003
chr11	90191735	1906099625	90641085	449350	416292	0.347837214115
chr11	90641085	1906548975	91105582	464497	416293	0.351801299467
chr11	91105582	1907013472	91553284	447702	416292	0.361105465007
chr11	91553284	1907461174	92009505	456221	416292	0.383721083157
chr11	92009505	1907917395	92450974	441469	416292	0.391492060616
chr11	92450974	1908358864	92912634	461660	416293	0.404593413782
chr11	92912634	1908820524	93378677	466043	416292	0.397651294728
chr11	93378677	1909286567	93848856	470179	416292	0.408547790208
chr11	93848856	1909756746	94346086	497230	416293	0.405539879855
chr11	94346086	1910253976	94790988	444902	416292	0.412874266975
chr11	94790988	1910698878	95246277	455289	416292	0.403474708428
chr11	95246277	1911154167	95694682	448405	416292	0.37591156229
chr11	95694682	1911602572	96137291	442609	416293	0.394534691941
chr11	96137291	1912045181	96758765	621474	416292	0.373413224455
chr11	96758765	1912666655	97218147	459382	416292	0.361872337461
chr11	97218147	1913126037	97665543	447396	416293	0.355780213099
chr11	97665543	1913573433	98111501	445958	416292	0.350092721528
chr11	98111501	1914019391	98580888	469387	416292	0.356459900977
chr11	98580888	1914488778	99037130	456242	416292	0.352533627913
chr11	99037130	1914945020	99482755	445625	416293	0.345356868764
chr11	99482755	1915390645	99934992	452237	416292	0.352338812749
chr11	99934992	1915842882	100402949	467957	416292	0.368094999979
chr11	100402949	1916310839	100857999	455050	416293	0.38348009344
chr11	100857999	1916765889	101325623	467624	416292	0.378820636194
chr11	101325623	1917233513	101801755	476132	416292	0.377503764704
chr11	101801755	1917709645	102277164	475409	416292	0.396056035843
chr11	102277164	1918185054	102736339	459175	416293	0.39552807638
chr11	102736339	1918644229	103193298	456959	416292	0.365745360644
chr11	103193298	1919101188	103655206	461908	416292	0.377706431353
chr11	103655206	1919563096	104107297	452091	416292	0.374600744981
chr11	104107297	1920015187	104544903	437606	416293	0.355732426584
chr11	104544903	1920452793	104999824	454921	416292	0.363077626494
chr11	104999824	1920907714	105440795	440971	416292	0.354165343831
chr11	105440795	1921348685	105880053	439258	416293	0.353618252557
chr11	105880053	1921787943	106327423	447370	416292	0.379903927613
chr11	106327423	1922235313	106776412	448989	416292	0.359063676251
chr11	106776412	1922684302	107229509	453097	416292	0.375227875647
chr11	107229509	1923137399	107704707	475198	416293	0.390390131292
chr11	107704707	1923612597	108195817	491110	416292	0.40916615592
chr11	108195817	1924103707	108675694	479877	416292	0.394558616982
chr11	108675694	1924583584	109140027	464333	416293	0.385558671129
chr11	109140027	1925047917	109604981	464954	416292	0.381667043047
chr11	109604981	1925512871	110049494	444513	416292	0.386748223903
chr11	110049494	1925957384	110536282	486788	416292	0.401816803584
chr11	110536282	1926444172	110978460	442178	416293	0.392228034348
chr11	110978460	1926886350	111417584	439124	416292	0.416603472815
chr11	111417584	1927325474	111878753	461169	416292	0.416982891342
chr11	111878753	1927786643	112351532	472779	416293	0.417906848851
chr11	112351532	1928259422	112788925	437393	416292	0.435534095118
chr11	112788925	1928696815	113227140	438215	416292	0.417971959034
chr11	113227140	1929135030	113681360	454220	416292	0.444627174877
