category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	over_represented_pvalue_corrected
GO:0071902	0.590466062396934	0.50131277812258	21	183	positive regulation of protein serine/threonine kinase activity	BP	0.921955323268605
GO:0001678	0.590515611525812	0.513953899505304	16	152	intracellular glucose homeostasis	BP	0.921955323268605
GO:0048041	0.590619295212447	0.52176782143603	15	86	focal adhesion assembly	BP	0.921955323268605
GO:0032993	0.590899514272399	0.533532587358243	11	128	protein-DNA complex	CC	0.921955323268605
GO:0099111	0.5912001443725	0.491106498715104	27	190	microtubule-based transport	BP	0.921955323268605
GO:0035270	0.591989650994886	0.532050034160279	11	136	endocrine system development	BP	0.921955323268605
GO:0030038	0.593776002753356	0.519485214144656	14	106	contractile actin filament bundle assembly	BP	0.921955323268605
GO:0043149	0.593776002753356	0.519485214144656	14	106	stress fiber assembly	BP	0.921955323268605
GO:0044283	0.594116317745909	0.467585861556489	45	562	small molecule biosynthetic process	BP	0.921955323268605
GO:0050807	0.596161327102177	0.469694234447158	45	232	regulation of synapse organization	BP	0.921955323268605
GO:0046983	0.596310650863284	0.447768292631276	92	926	protein dimerization activity	MF	0.921955323268605
GO:0030141	0.597032647688352	0.453359152835713	68	855	secretory granule	CC	0.921955323268605
GO:0004714	0.59908317735006	0.528193078245284	12	60	transmembrane receptor protein tyrosine kinase activity	MF	0.921955323268605
GO:0060537	0.599213867700999	0.461590307616903	48	417	muscle tissue development	BP	0.921955323268605
GO:0033045	0.599249650948231	0.531760968303632	10	102	regulation of sister chromatid segregation	BP	0.921955323268605
GO:1905039	0.5994780626375	0.510785986171381	14	157	carboxylic acid transmembrane transport	BP	0.921955323268605
GO:0005884	0.599496425539151	0.513796776085412	14	103	actin filament	CC	0.921955323268605
GO:0061564	0.599758646515112	0.449461759345148	79	467	axon development	BP	0.921955323268605
GO:0071326	0.600319837317727	0.507533078953404	15	135	cellular response to monosaccharide stimulus	BP	0.921955323268605
GO:0016485	0.600340260784567	0.484532500661931	24	238	protein processing	BP	0.921955323268605
GO:0005793	0.600597827634323	0.52343804127209	11	128	endoplasmic reticulum-Golgi intermediate compartment	CC	0.921955323268605
GO:0008585	0.600837132191292	0.516067230944065	13	102	female gonad development	BP	0.921955323268605
GO:0006936	0.601159794635857	0.463370805700788	43	340	muscle contraction	BP	0.921955323268605
GO:0007623	0.601196374252121	0.486132170964912	23	201	circadian rhythm	BP	0.921955323268605
GO:0071333	0.601248817000679	0.510058822322165	14	131	cellular response to glucose stimulus	BP	0.921955323268605
GO:0033673	0.601330867362022	0.485317482260566	23	228	negative regulation of kinase activity	BP	0.921955323268605
GO:0006935	0.60199062397158	0.447457588765195	74	595	chemotaxis	BP	0.921955323268605
GO:1903825	0.603239293584976	0.50682389673352	14	158	organic acid transmembrane transport	BP	0.921955323268605
GO:0046822	0.603702686244359	0.526827647023547	10	106	regulation of nucleocytoplasmic transport	BP	0.921955323268605
GO:0097581	0.603805858755997	0.510894986730745	14	88	lamellipodium organization	BP	0.921955323268605
GO:0042330	0.604216279380224	0.445159775584781	74	597	taxis	BP	0.921955323268605
GO:0031490	0.604556197027395	0.526357915070108	10	100	chromatin DNA binding	MF	0.921955323268605
GO:0071322	0.60469325034771	0.496724805323177	17	147	cellular response to carbohydrate stimulus	BP	0.921955323268605
GO:0030335	0.604876132843171	0.449703264124003	59	549	positive regulation of cell migration	BP	0.921955323268605
GO:0032874	0.605300180886007	0.506041493937205	14	127	positive regulation of stress-activated MAPK cascade	BP	0.921955323268605
GO:0033674	0.606367201815774	0.453721045016746	49	413	positive regulation of kinase activity	BP	0.921955323268605
GO:0097729	0.606557810593976	0.497518370966435	16	146	9+2 motile cilium	CC	0.921955323268605
GO:0051651	0.606981625382251	0.471266070229058	29	226	maintenance of location in cell	BP	0.921955323268605
GO:0032446	0.608089759494665	0.439343962709898	77	858	protein modification by small protein conjugation	BP	0.921955323268605
GO:0006520	0.60836974138491	0.475786112505599	24	259	amino acid metabolic process	BP	0.921955323268605
GO:0030301	0.608600899646699	0.520767806285742	10	122	cholesterol transport	BP	0.921955323268605
GO:0043433	0.609121353594646	0.499740219023075	14	190	negative regulation of DNA-binding transcription factor activity	BP	0.921955323268605
GO:0045834	0.609164489668916	0.501032471582489	14	147	positive regulation of lipid metabolic process	BP	0.921955323268605
GO:1901988	0.609281392219035	0.478110279270225	22	263	negative regulation of cell cycle phase transition	BP	0.921955323268605
GO:0071331	0.609298437037119	0.501530082740859	14	133	cellular response to hexose stimulus	BP	0.921955323268605
GO:0017111	0.610601888884607	0.440707041338328	66	659	ribonucleoside triphosphate phosphatase activity	MF	0.921955323268605
GO:0097731	0.610755624164281	0.49160438910888	17	125	9+0 non-motile cilium	CC	0.921955323268605
GO:0071826	0.610845888976225	0.501340314560875	13	207	ribonucleoprotein complex subunit organization	BP	0.921955323268605
GO:0099106	0.611297075237124	0.481633630470701	21	139	ion channel regulator activity	MF	0.921955323268605
GO:2000027	0.612394315511312	0.48969088859933	17	128	regulation of animal organ morphogenesis	BP	0.921955323268605
GO:0051017	0.612415825636488	0.481411836718314	20	157	actin filament bundle assembly	BP	0.921955323268605
GO:0061572	0.612415825636488	0.481411836718314	20	157	actin filament bundle organization	BP	0.921955323268605
GO:0019953	0.612490474515319	0.434093264745676	80	840	sexual reproduction	BP	0.921955323268605
GO:0032943	0.613531893733546	0.47307160739766	22	308	mononuclear cell proliferation	BP	0.921955323268605
GO:0001763	0.613547528560271	0.47014686445536	25	203	morphogenesis of a branching structure	BP	0.921955323268605
GO:0005546	0.61411903408443	0.513436145894105	11	77	phosphatidylinositol-4,5-bisphosphate binding	MF	0.921955323268605
GO:0140657	0.614325674276186	0.436185137884447	70	550	ATP-dependent activity	MF	0.921955323268605
GO:0043488	0.614659616058804	0.494137110879646	14	181	regulation of mRNA stability	BP	0.921955323268605
GO:0022613	0.614737718883481	0.46743902635421	24	429	ribonucleoprotein complex biogenesis	BP	0.921955323268605
GO:0030323	0.615236685742077	0.477434017951086	20	184	respiratory tube development	BP	0.921955323268605
GO:0019903	0.617882579117941	0.481024231356312	18	136	protein phosphatase binding	MF	0.921955323268605
GO:0060485	0.618197075285757	0.453765433914132	33	314	mesenchyme development	BP	0.921955323268605
GO:0018210	0.618254035838199	0.481846841214253	18	118	peptidyl-threonine modification	BP	0.921955323268605
GO:0022603	0.61852064041194	0.420537517393916	120	907	regulation of anatomical structure morphogenesis	BP	0.921955323268605
GO:0002027	0.619237266079189	0.489725252539248	15	105	regulation of heart rate	BP	0.921955323268605
GO:0034470	0.620611263568046	0.461471161554097	24	399	ncRNA processing	BP	0.921955323268605
GO:2000241	0.62090449219338	0.477958126973675	17	199	regulation of reproductive process	BP	0.921955323268605
GO:1902533	0.621206823005973	0.419898295551079	104	983	positive regulation of intracellular signal transduction	BP	0.921955323268605
GO:0051056	0.622189828128315	0.438568208710683	50	293	regulation of small GTPase mediated signal transduction	BP	0.921955323268605
GO:0010001	0.622219806531819	0.461803204614	24	232	glial cell differentiation	BP	0.921955323268605
GO:0090276	0.622265016251929	0.469978725774192	20	186	regulation of peptide hormone secretion	BP	0.921955323268605
GO:2001020	0.622707385312468	0.456095200901053	27	286	regulation of response to DNA damage stimulus	BP	0.921955323268605
GO:0007409	0.623210186712297	0.427383247590157	73	417	axonogenesis	BP	0.921955323268605
GO:1901890	0.623961698807434	0.474893818984182	19	105	positive regulation of cell junction assembly	BP	0.921955323268605
GO:0050803	0.624074420043096	0.440574481657266	45	238	regulation of synapse structure or activity	BP	0.921955323268605
GO:0006575	0.624172952935094	0.504318474966787	10	121	cellular modified amino acid metabolic process	BP	0.921955323268605
GO:1903052	0.624280194868301	0.489576802962335	13	129	positive regulation of proteolysis involved in protein catabolic process	BP	0.921955323268605
GO:0043588	0.624289024173157	0.455551258327184	26	302	skin development	BP	0.921955323268605
GO:0006006	0.624611700322827	0.487371270252935	13	180	glucose metabolic process	BP	0.921955323268605
GO:1905114	0.625137124276682	0.42268608359779	78	574	cell surface receptor signaling pathway involved in cell-cell signaling	BP	0.921955323268605
GO:0048738	0.625145983337764	0.451951206066719	29	240	cardiac muscle tissue development	BP	0.921955323268605
GO:0048706	0.625180028312826	0.488672651730962	13	128	embryonic skeletal system development	BP	0.921955323268605
GO:0043524	0.625235056084759	0.483941303285004	14	150	negative regulation of neuron apoptotic process	BP	0.921955323268605
GO:0060090	0.625503456689977	0.430586909701075	55	466	molecular adaptor activity	MF	0.921955323268605
GO:0150034	0.62591591703857	0.440175237248725	41	270	distal axon	CC	0.921955323268605
GO:0010970	0.6261549074677	0.465056996530037	21	157	transport along microtubule	BP	0.921955323268605
GO:0030496	0.626219821113874	0.467813568662398	19	189	midbody	CC	0.921955323268605
GO:0060627	0.626471502263692	0.425775634785108	64	514	regulation of vesicle-mediated transport	BP	0.921955323268605
GO:0046982	0.626644883906973	0.454137203969602	26	238	protein heterodimerization activity	MF	0.921955323268605
GO:0048839	0.626708113564564	0.458275084025775	24	188	inner ear development	BP	0.921955323268605
GO:0051656	0.626785435532067	0.431452211737923	51	423	establishment of organelle localization	BP	0.921955323268605
GO:0061041	0.627149200777963	0.486228344084183	13	135	regulation of wound healing	BP	0.921955323268605
GO:0006281	0.628068941019892	0.428333024827084	53	536	DNA repair	BP	0.921955323268605
GO:0016571	0.628300477784166	0.485569298191915	13	124	histone methylation	BP	0.921955323268605
GO:0030324	0.628301800651549	0.465884980351625	19	180	lung development	BP	0.921955323268605
GO:0010721	0.629013826281084	0.448289086624216	28	281	negative regulation of cell development	BP	0.921955323268605
GO:0061630	0.629524215436663	0.446111488048081	29	313	ubiquitin protein ligase activity	MF	0.921955323268605
GO:0060998	0.629752062529015	0.502162746226083	11	53	regulation of dendritic spine development	BP	0.921955323268605
GO:0007266	0.630124364928127	0.473789632331439	16	125	Rho protein signal transduction	BP	0.921955323268605
GO:2001237	0.630985885093938	0.498488974707381	10	98	negative regulation of extrinsic apoptotic signaling pathway	BP	0.921955323268605
GO:0071695	0.631375647567504	0.453717536202	23	233	anatomical structure maturation	BP	0.921955323268605
GO:0072657	0.631443056745995	0.41873231726747	69	556	protein localization to membrane	BP	0.921955323268605
GO:0030010	0.631791177422049	0.451945841627917	26	149	establishment of cell polarity	BP	0.921955323268605
GO:0007420	0.631844238574407	0.408614025862923	111	754	brain development	BP	0.921955323268605
GO:0002791	0.632323865056211	0.459251148206939	20	189	regulation of peptide secretion	BP	0.921955323268605
GO:0051492	0.63233759981657	0.492386340468784	11	91	regulation of stress fiber assembly	BP	0.921955323268605
GO:0018108	0.633331551862326	0.428387259486916	45	367	peptidyl-tyrosine phosphorylation	BP	0.921955323268605
GO:0045995	0.633356784088208	0.491823891879658	11	86	regulation of embryonic development	BP	0.921955323268605
GO:2000116	0.634210895178605	0.460705118428942	18	229	regulation of cysteine-type endopeptidase activity	BP	0.921955323268605
GO:0051047	0.634738566113155	0.437397369938638	32	314	positive regulation of secretion	BP	0.921955323268605
GO:0051050	0.634743518702458	0.40702609058334	99	891	positive regulation of transport	BP	0.921955323268605
GO:0060284	0.635023630153682	0.409120491864559	88	801	regulation of cell development	BP	0.921955323268605
GO:0045333	0.63536221039065	0.475339842733662	13	205	cellular respiration	BP	0.921955323268605
GO:0048193	0.635703506154535	0.436847093995434	32	283	Golgi vesicle transport	BP	0.921955323268605
GO:0018107	0.636646066093398	0.470960626325111	15	108	peptidyl-threonine phosphorylation	BP	0.921955323268605
GO:0090087	0.636844074412347	0.454390667996643	20	191	regulation of peptide transport	BP	0.921955323268605
GO:0005525	0.637538090896824	0.439751002641208	27	346	GTP binding	MF	0.921955323268605
GO:0019637	0.638085989171745	0.40456268081337	93	933	organophosphate metabolic process	BP	0.921955323268605
GO:0005200	0.638531012363217	0.489652734648668	10	108	structural constituent of cytoskeleton	MF	0.921955323268605
GO:0006090	0.639135072907182	0.488873624480246	10	110	pyruvate metabolic process	BP	0.921955323268605
GO:0021954	0.639655076817288	0.473476706590123	14	84	central nervous system neuron development	BP	0.921955323268605
GO:0048640	0.640235370992882	0.463778053892357	16	114	negative regulation of developmental growth	BP	0.921955323268605
GO:0051250	0.6406267433695	0.479601249887113	11	164	negative regulation of lymphocyte activation	BP	0.921955323268605
GO:0032504	0.64091539976036	0.403672297252536	84	873	multicellular organism reproduction	BP	0.921955323268605
GO:0002573	0.642048322209988	0.448034435130468	20	224	myeloid leukocyte differentiation	BP	0.921955323268605
GO:0051338	0.642088154617772	0.402615690040826	84	817	regulation of transferase activity	BP	0.921955323268605
GO:0007009	0.642320440103835	0.456414736079944	17	159	plasma membrane organization	BP	0.921955323268605
GO:0008236	0.64309947453565	0.463790462532368	14	183	serine-type peptidase activity	MF	0.921955323268605
GO:0032587	0.643603693698339	0.475142667307348	12	97	ruffle membrane	CC	0.921955323268605
GO:0006942	0.644018348599863	0.474980517437212	12	94	regulation of striated muscle contraction	BP	0.921955323268605
GO:0006282	0.644608903997969	0.446053514276459	20	193	regulation of DNA repair	BP	0.921955323268605
GO:0070085	0.645101962459335	0.433431452717996	27	233	glycosylation	BP	0.921955323268605
GO:0014070	0.646689289188262	0.397150887496241	86	904	response to organic cyclic compound	BP	0.921955323268605
GO:0002020	0.646892084672827	0.473997210511882	11	131	protease binding	MF	0.921955323268605
GO:0050731	0.64753931641166	0.445386597703941	19	180	positive regulation of peptidyl-tyrosine phosphorylation	BP	0.921955323268605
GO:0050730	0.647555676852747	0.43172599248349	26	252	regulation of peptidyl-tyrosine phosphorylation	BP	0.921955323268605
GO:0008194	0.647995886710656	0.454023782658368	16	136	UDP-glycosyltransferase activity	MF	0.921955323268605
